TIME	l_foot_x	l_foot_y	l_foot_z
6.6499999999999995	0.0	1.0444429766980399	0.03456708580912724
6.659999999999999	0.0	1.0477501435284051	0.03634976249348863
6.67	0.0	1.0511378758503047	0.0380624641178988
6.68	0.0	1.0546009500260454	0.039694631307311865
6.6899999999999995	0.0	1.0581340262462573	0.0412362012082546
6.699999999999999	0.0	1.061731656763491	0.04267766952966367
6.709999999999999	0.0	1.0653882942922506	0.044010149140000725
6.72	0.0	1.0690983005625054	0.045225424859373725
6.7299999999999995	0.0	1.0728559550134926	0.04631600410885231
6.739999999999999	0.0	1.0766554636144094	0.04727516310470919
6.749999999999999	0.0	1.0804909677983872	0.04809698831278214
6.76	0.0	1.0843565534959771	0.04877641290737886
6.77	0.0	1.0882462602542164	0.04930924800994192
6.779999999999999	0.0	1.0921540904272156	0.04969220851487844
6.789999999999999	0.0	1.0960740184240931	0.049922933343328195
6.8	0.0	1.1000000000000003	0.05
6.81	0.0	1.103925981575907	0.0499229333433282
6.819999999999999	0.0	1.1078459095727846	0.04969220851487845
6.829999999999999	0.0	1.1117537397457837	0.049309248009941936
6.84	0.0	1.1156434465040233	0.04877641290737882
6.85	0.0	1.119509032201613	0.04809698831278216
6.859999999999999	0.0	1.1233445363855905	0.04727516310470921
6.869999999999999	0.0	1.1271440449865073	0.04631600410885233
6.879999999999999	0.0	1.1309016994374947	0.045225424859373746
6.89	0.0	1.1346117057077496	0.04401014914000075
6.8999999999999995	0.0	1.138268343236509	0.042677669529663696
6.909999999999999	0.0	1.1418659737537429	0.04123620120825462
6.92	0.0	1.145399049973955	0.03969463130731176
6.93	0.0	1.1488621241496957	0.03806246411789868
6.9399999999999995	0.0	1.152249856471595	0.036349762493488674
6.949999999999999	0.0	1.1555570233019603	0.03456708580912728
6.959999999999999	0.0	1.1587785252292473	0.032725424859373756
6.97	0.0	1.1619093949309836	0.030836134096397586
6.9799999999999995	0.0	1.1649448048330187	0.028910861626005757
6.989999999999999	0.0	1.1678800745532942	0.02696147739319616
6.999999999999999	0.0	1.1707106781186547	0.025000000000000074
7.01	0.0	1.1734322509435688	0.023038522606803828
7.02	0.0	1.1760405965600031	0.02108913837399421
7.029999999999999	0.0	1.1785316930880747	0.019163865903602383
7.039999999999999	0.0	1.1809016994374948	0.017274575140626382
7.05	0.0	1.1831469612302548	0.015432914190872688
7.06	0.0	1.1852640164354094	0.013650237506511315
7.069999999999999	0.0	1.18724960070728	0.011937535882101292
7.079999999999999	0.0	1.189100652418837	0.01030536869268823
7.09	0.0	1.1908143173825083	0.008763798791745353
7.1	0.0	1.1923879532511288	0.007322330470336283
7.109999999999999	0.0	1.1938191335922486	0.005989850859999238
7.119999999999999	0.0	1.1951056516295155	0.004774575140626344
7.129999999999999	0.0	1.1962455236453648	0.0036839958911477483
7.14	0.0	1.1972369920397679	0.002724836895290786
7.1499999999999995	0.0	1.1980785280403232	0.0019030116872178371
7.159999999999999	0.0	1.198768834059514	0.0012235870926211756
7.17	0.0	1.1993068456954927	0.0006907519900580639
7.18	0.0	1.199691733373313	0.0003077914851215502
7.1899999999999995	0.0	1.1999229036240724	7.70666566718009e-05
7.199999999999999	0.0	1.2000000000000002	0
7.209999999999999	0.0	1.2000000000000002	0
7.219999999999999	0.0	1.2000000000000002	0
7.2299999999999995	0.0	1.2000000000000002	0
7.239999999999999	0.0	1.2000000000000002	0
7.249999999999999	0.0	1.2000000000000002	0
7.259999999999999	0.0	1.2000000000000002	0
7.27	0.0	1.2000000000000002	0
7.279999999999999	0.0	1.2000000000000002	0
7.289999999999999	0.0	1.2000000000000002	0
7.299999999999999	0.0	1.2000000000000002	0
7.31	0.0	1.2000000000000002	0
7.319999999999999	0.0	1.2000000000000002	0
7.329999999999999	0.0	1.2000000000000002	0
7.339999999999999	0.0	1.2000000000000002	0
7.35	0.0	1.2000000000000002	0
7.359999999999999	0.0	1.2000000000000002	0
7.369999999999999	0.0	1.2000000000000002	0
7.379999999999999	0.0	1.2000000000000002	0
7.39	0.0	1.2000000000000002	0
7.3999999999999995	0.0	1.2000000000000002	0
7.409999999999999	0.0	1.2000000000000002	0
7.419999999999999	0.0	1.2000000000000002	0
7.43	0.0	1.2000000000000002	0
7.4399999999999995	0.0	1.2000000000000002	0
7.449999999999999	0.0	1.2000000000000002	0
7.459999999999999	0.0	1.2000000000000002	0
7.469999999999999	0.0	1.2000000000000002	0
7.4799999999999995	0.0	1.2000000000000002	0
7.489999999999999	0.0	1.2000000000000002	0
7.499999999999999	0.0	1.2000000000000002	0
7.509999999999999	0.0	1.2000000000000002	0
7.52	0.0	1.2000000000000002	0
7.529999999999999	0.0	1.2000000000000002	0
7.539999999999999	0.0	1.2000000000000002	0
7.549999999999999	0.0	1.2000000000000002	0
7.56	0.0	1.2000000000000002	0
7.569999999999999	0.0	1.2000000000000002	0
7.579999999999999	0.0	1.2000000000000002	0
7.589999999999999	0.0	1.2000000000000002	0
7.6	0.0	1.2000000000000002	0
7.609999999999999	0.0	1.2000000000000002	0
7.619999999999999	0.0	1.2000000000000002	0
7.629999999999999	0.0	1.2000000000000002	0
7.64	0.0	1.2000000000000002	0
7.6499999999999995	0.0	1.2000000000000002	0
7.659999999999999	0.0	1.2000000000000002	0
7.669999999999999	0.0	1.2000000000000002	0
7.68	0.0	1.2000000000000002	0
7.6899999999999995	0.0	1.2000000000000002	0
7.699999999999999	0.0	1.2000000000000002	0
7.709999999999999	0.0	1.2000000000000002	0
7.719999999999999	0.0	1.2000000000000002	0
7.7299999999999995	0.0	1.2000000000000002	0
7.739999999999999	0.0	1.2000000000000002	0
7.749999999999999	0.0	1.2000000000000002	0
7.76	0.0	1.2000000000000002	0
7.77	0.0	1.2000000000000002	0
7.779999999999999	0.0	1.2000000000000002	0
7.789999999999999	0.0	1.2000000000000002	0
7.799999999999999	0.0	1.2000000000000002	0
7.81	0.0	1.2000000000000002	0
7.819999999999999	0.0	1.2000000000000002	0
7.829999999999999	0.0	1.2000000000000002	0
7.839999999999999	0.0	1.2000000000000002	0
7.85	0.0	1.2000000000000002	0
7.859999999999999	0.0	1.2000000000000002	0
7.869999999999999	0.0	1.2000000000000002	0
7.879999999999999	0.0	1.2000000000000002	0
7.89	0.0	1.2000000000000002	0
7.8999999999999995	0.0	1.2000000000000002	0
7.909999999999999	0.0	1.2000000000000002	0
7.919999999999999	0.0	1.2000000000000002	0
7.93	0.0	1.2000000000000002	0
7.9399999999999995	0.0	1.2000000000000002	0
7.949999999999999	0.0	1.2000000000000002	0
7.959999999999999	0.0	1.2000000000000002	0
7.969999999999999	0.0	1.2000000000000002	0
7.9799999999999995	0.0	1.2000000000000002	0
7.989999999999999	0.0	1.2000000000000002	0
